asset_id,file_path,asset_type,source_tool,source_url,author,license,generated_date,prompt_file,modified_by,notes
leech_drone_hull,assets/imported/models/ships/leech_drone.glb,model3d,"asset-forge (Blender 4.5.11, script)",,asset-forge (Claude),proprietary-internal,2026-08-23,docs/forge/briefs/BRIEF-0044-leech-drone-hull.md,,"Coque 3D du Leech Drone (premier ennemi du jeu qui POURSUIT le joueur : il le rattrape, s accroche et lui vole une part de sa vitesse). Generee par tools/blender/build_leech_drone.py via le kit tools/blender/lib/aegis_kit.py reutilise SANS modification (le script est la source ; ADR-0008 : aucun .blend versionne). Design d apres assets/reference/concepts/null_choir_enemy_families_sheet.png QUATRIEME cellule : corps globulaire a panneautage radial / gros noyau dorsal magenta / trois bras courts a verin ivoire termines par des pinces a trois doigts recourbes. ECART ASSUME au triskele de la planche : la triade est tournee de 180 deg (DEUX pinces devant a +/-38.6 deg du nez UNE derriere) parce que la coque est 21 % plus longue que large et que le brief exige que les pinces soient la partie la plus exterieure dans les quatre directions ; un triskele a 120 deg aurait laisse la queue deborder les pinces soit exactement le defaut paye par BRIEF-0042. Mesures reelles relevees sur le .glb : 3888 triangles (budget 4000 le plus serre du bestiaire) 5940 sommets bbox Godot 0.7011 x 0.3206 x 0.8504 m (+0.16 % / +0.05 % sur le contrat ; hauteur 94 % du plafond et 37.7 % de la longueur) pivot centre (+0.0000 -0.0083 -0.0002). Les 7 materiaux PBR par facteurs (palette antagoniste Choeur Nul) repartis en AIRE VUE PAR LA CAMERA DE JEU (rasterisation avec z-buffer donc occlusion comprise) : Greeble 42.6 % / Hull 19.9 % / Panel 18.2 % / Trim 10.1 % / Emissive_Engine 4.8 % / Marking 3.0 % / Glass 1.4 % — l emissif reste un ACCENT (seuil du brief : 10 %) et il est porte par la lentille dorsale de 120 mm plus trois cernes magenta sur le dos des pinces. UV + tangentes VERIFIEES SUR LE FICHIER PRODUIT par relecture du binaire : 22/22 primitives portent TEXCOORD_0 et 22/22 TANGENT (ak.box_project_uv a 6.0 tuiles/m ; triangulation des n-gons avant export ; le build ECHOUE s il en manque une). 2 points d attache : Muzzle_C (0.0000 +0.0170 -0.3140) au bout du museau ivoire entre les deux pinces avant et Engine_C (0.0000 +0.0700 +0.2760) sur la nacelle DORSALE arriere. 3 pieces mobiles Claw_01 (babord avant) Claw_02 (tribord avant) Claw_03 (arriere) ; pivots Godot (-0.2183 +0.0620 -0.2736) (+0.2183 +0.0620 -0.2736) (0.0000 -0.0050 +0.3000) ; axes deduits par EnemyPose (+0.7817 0 -0.6236) (+0.7817 0 +0.6236) (-1 0 0). PRINCIPE : au repos les trois pinces PENDENT sous le plan a 51 deg doigts crochus et se relevent a l horizontale en s ouvrant — c est la seule geometrie pour laquelle une rotation autour de la tangente FAIT GROSSIR l enveloppe au lieu de la reduire (gain = hypot(debord plongee) - debord ; angle optimal = atan(plongee/debord) = 51 deg ; au-dela l enveloppe redescend). Debattement mecanique REMESURE a chaque build sur le maillage livre (BVH deux sens pas de 1 deg contre la coque fixe et contre les deux voisines) : premiere interpenetration a 166 deg pour Claw_01/02 et 147 deg pour Claw_03 — AUCUNE butee dans le domaine utilisable la marge vaut encore 57.7 et 40.3 mm au plafond du code (EnemyPose.MAX_OPEN_DEG = 85 deg). Angle recommande : 51 deg. Croissance du diametre apparent mesuree a la perspective REELLE du jeu (camera de scenes/gameplay/graybox.tscn : 14.87 unites 70 deg sous l horizontale fov 62 1080 p) et non au cadrage serre de render-hull.py qui surestime d un facteur 7 : +22.9 % nez oppose au joueur et +16.2 % nez vers le joueur soit 51.6 -> 63.4 px ; le plancher de 12 % pose par le brief est franchi des 20 deg / 33 deg. Les pinces portent l enveloppe dans LES DEUX poses : rayon XZ 0.535 m fermees et 0.645 m ouvertes contre 0.318 m pour toute la coque fixe (bras compris) — rien ne les deborde. Enveloppe hors-tout ouverte : environ 0.84 x 1.01 m (a prendre en compte si une hitbox suit l ouverture). Build deterministe (blender45 -t 1) : deux executions successives donnent sha256 f812c5d12c166a3d149ef0a129184e560cfccf01751907e4909dbb537e1af754. Rendu et regarde (tools/render-hull.py + planche de poses a la perspective du jeu reduite a 46 px + aplats de silhouette compares au Needle Scout a la Choir Mine et au Null Maw). Creation originale ; aucun element de licence tierce. Verifie sous BRIEF-0084 : reconstruite avec le kit 1.1.0, le .glb est BYTE-IDENTIQUE (sha256 inchange). C est la preuve d idempotence du correctif — ce script appelait deja bm.normal_update() de son cote."
brief_0044_planche_quatre_vues,docs/forge/output/BRIEF-0044-planche-quatre-vues.png,render,"asset-forge (Blender 4.5.11, Cycles, tools/render-hull.py)",,asset-forge (Claude),proprietary-internal,2026-08-23,docs/forge/briefs/BRIEF-0044-leech-drone-hull.md,,Planche de recette 4 vues du Leech Drone au repos (ADR-0006 : une coque non regardee n est pas une coque validee). Vues jeu (20 deg de la verticale la camera de graybox.tscn) / dessus / profil / trois-quarts fond spatial #070A12 eclairage key+fill+rim. A LIRE AVEC UNE RESERVE : la vignette jeu montre la coque de dos (le nez pointe vers le haut de l ecran) alors qu en jeu la sangsue POURSUIT le joueur donc lui fait face — c est la vignette trois-quarts qui montre ce que le joueur verra des pinces. Creation originale ; aucun element de licence tierce.
brief_0044_pinces_ouvertes,docs/forge/output/BRIEF-0044-pinces-ouvertes.png,render,"asset-forge (Blender 4.5.11, Cycles, harnais de poses en bac a sable)",,asset-forge (Claude),proprietary-internal,2026-08-23,docs/forge/briefs/BRIEF-0044-leech-drone-hull.md,,Planche de poses des trois pinces du Leech Drone : 0 / 20 / 30 / 40 / 51 / 70 deg convention exacte de scripts/enemies/enemy_pose.gd (Basis(axe tangent angle)). CADRAGE FIGE sur l etat ferme et GEOMETRIE PERSPECTIVE REELLE du jeu (14.87 unites 70 deg sous l horizontale fov 62) : le cadrage serre de render-hull.py surestimerait la croissance d un facteur 7. Rangee du haut : rendu 560 px. Rangee du bas : la meme vignette reduite a la taille du jeu (coque a 46 px) puis re-agrandie au plus proche voisin — c est ce que l oeil voit reellement. Verdict : l ouverture se lit a 46 px des 30 deg et franchement a 51 deg ; a 70 deg elle commence a se refermer visuellement. Creation originale ; aucun element de licence tierce.
brief_0044_silhouette_comparee,docs/forge/output/BRIEF-0044-silhouette-comparee.png,render,"asset-forge (Blender 4.5.11, Cycles, harnais de silhouettes en bac a sable)",,asset-forge (Claude),proprietary-internal,2026-08-23,docs/forge/briefs/BRIEF-0044-leech-drone-hull.md,,Aplats noirs vus de la camera de jeu MEME champ (2.05 m) et MEME perspective pour les quatre coques : leech_drone / needle_scout / choir_mine / null_maw. Rangee du bas a l echelle reelle du jeu (60.4 px par unite). Sert le critere du brief « elle se distingue du Needle Scout ET des deux mines » : trepied ajoure et minuscule contre dard plein contre disque dente contre couronne annulaire. Creation originale ; aucun element de licence tierce.
brief_0080_planche_quatre_vues,docs/forge/output/BRIEF-0080-planche-quatre-vues.png,render,"asset-forge (Blender 4.5.11, Cycles, camera orthographique + composition PIL)",,asset-forge (Claude),proprietary-internal,2026-08-24,docs/forge/briefs/BRIEF-0080-leviathan-epines-vers-l-avant-bis.md,,"Planche de DECISION du BRIEF-0080 : AUCUN asset n a ete reforge (build_pale_leviathan.py et pale_leviathan.glb sont inchanges, sha256 98529ce703faf6dfe6e6b5b560f68ef01299394b757a961f26f1840a359353a4 revérifié par deux builds). Elle sert a montrer la coque candidate refusee et a rendre le refus verifiable a l oeil autant qu au chiffre. Quatre panneaux. 1/ AVANT, coque du depot. 2/ APRES, Spike_01 et Spike_02 retournees (candidate, NON LIVREE). 3/ VARIANTE V1, Spike_01 seule retournee (proposee au concepteur). 4/ les quatre vues de la candidate (repere du fichier, tools/render-hull.py). Les trois vues de dessus sont ORTHOGRAPHIQUES (champ 17,0 m, 900 px, meme echelle metrique et meme eclairage key+fill+rim sur le fond spatial 070A12) et sont presentees APRES FACING_PLAYER = Vector3(0, PI, 0) — donc dans l orientation que le joueur voit, joueur en bas — avec les quatre axes Spike_NN vers Muzzle_Spike_NN traces a leur angle du repere du JEU : cyan quand l axe tombe dans [-160 deg ; -20 deg], magenta quand il pointe a l oppose. Le mapping pixel-metre est exact (camera orthographique) donc les fleches sont posees par calcul et non a la main. Chiffres portes par la planche et etablis dans BRIEF-0080-report.md : le jour Spike_02-Spike_03 tombe de 1516 mm a 159 mm et l ecart angulaire minimal de 40,3 deg a 5,4 deg, pour une aire de silhouette inchangee (99,518 puis 99,636 m2, +0,1 pct) — ce n est pas la surface qui se perd mais la separation des membres, d ou le refus au titre du seuil du brief. Creation originale ; aucun element de licence tierce."
brief_0081_planche_quatre_vues,docs/forge/output/BRIEF-0081-planche-quatre-vues.png,render,"asset-forge (Blender 4.5.11, Cycles, camera orthographique + composition PIL)",,asset-forge (Claude),proprietary-internal,2026-08-24,docs/forge/briefs/BRIEF-0081-leviathan-degeler-spike-03.md,,"Planche de RECETTE du BRIEF-0081, et preuve visuelle de la coque LIVREE (sha256 1bfdf51b9145330ef66c76362b00814c868797b91cc53683921bbecfbb9eb07e). Quatre panneaux. 1/ AVANT, coque du depot (sha256 98529ce703faf6dfe6e6b5b560f68ef01299394b757a961f26f1840a359353a4). 2/ APRES, la coque livree : Spike_03 degelee, sa racine reculee de 24,7 deg d azimut, Spike_01 et Spike_02 retournees. 3/ V2 de BRIEF-0080, refusee, pour montrer le doublet parallele que ce brief evite. 4/ les quatre vues de la coque livree (repere du fichier, tools/render-hull.py). Les trois vues de dessus sont ORTHOGRAPHIQUES (champ 17,0 m, 900 px, meme echelle metrique et meme eclairage key+fill+rim sur fond spatial 070A12) et sont presentees APRES FACING_PLAYER = Vector3(0, PI, 0), donc dans l orientation que le joueur voit, joueur en bas, avec les quatre axes Spike_NN vers Muzzle_Spike_NN traces par calcul a leur angle du repere du JEU : cyan quand l axe tombe dans [-160 deg ; -20 deg], magenta sinon. Le tableau de pied compare depot, V1 et V2 de BRIEF-0080 et la coque livree sur les trois seuils du brief. Creation originale ; aucun element de licence tierce."
core_interior,assets/imported/models/bosses/core_interior.glb,model3d,"asset-forge (Blender 4.5.11, script)",,asset-forge (Claude),proprietary-internal,2026-08-25,docs/forge/briefs/BRIEF-0082-noyau-interieur-passerelle-reacteur.md,,"Decor 3D autonome : l interieur du noyau ouvert du Pale Leviathan (arene vue de dessus ou le chasseur plonge au deuxieme temps de chaque cycle, ADR-0021). N EST PAS une piece de la coque du boss. Genere par tools/blender/build_core_interior.py via tools/blender/lib/aegis_kit.py reutilise SANS AUCUNE modification (le script est la source, ADR-0008 : aucun .blend versionne). Creation originale ; aucun element de licence tierce ; palette Null Choir de la charte. MESURES RELEVEES SUR LE .glb LIVRE : bbox Godot 30.0000 x 3.8400 x 18.0000 m (contrat 30 x 18, tolerance 1 pct ; plafond de hauteur 4,0 m), pivot centre (+0.0000, +1.3000, +0.0000), 19414 triangles (88,2 pct du budget de 22000), 22552 sommets, 12 maillages, 1231112 octets. CONTRAT DE NOMS COMPLET, douze nœuds racines a l origine, sommets en coordonnees absolues : Floor, Reactor, Catwalk_01..04, Rim_01..06. 2 points d ancrage : Reactor_Core (0.000, +1.100, 0.000) et Entry_Point (0.000, 0.000, +7.600). 7 materiaux PBR par facteurs, repartition en AIRE : AA_Greeble 62,1 pct / AA_Hull 32,9 / AA_Trim 3,0 / AA_Panel 1,4 / AA_Emissive_Engine 0,3 / AA_Glass 0,2 / AA_Marking_Red 0,1. UV VERIFIEES SUR LE FICHIER PRODUIT par relecture du binaire : 49/49 primitives portent TEXCOORD_0 et 49/49 TANGENT (ak.box_project_uv a 0,55 tuile/m ; triangulation des n-gons avant export ; le build ECHOUE s il en manque une). ECHELLE, qui est l objet meme de ce brief : toutes les cotes sont rapportees au Specter-9 RELU DANS SON .glb a chaque build (fighter_envelope()), jamais a une valeur recopiee. ATTENTION, LE BRIEF SE TROMPE : il annonce le chasseur a 1,29 x 0,65 x 2,41 m, le fichier en mesure 1.752 x 0.647 x 2.460 (valeur normative de l ADR-0008), soit +36 pct en largeur ; le decor est dimensionne contre la valeur MESUREE. Reacteur 4,20 m = 2,40 largeurs de chasseur ; dome emissif 1,96 m = 1,12 ; travee 3,20 m = 1,83 ; porte d entree 6,00 m = 3,42 ; passage reacteur-paroi 12,35 m = 7,05 ; passage le plus etroit 6,00 m = 3,42 (le build echoue sous 2,50). A comparer aux Ring_01..05 de la coque du boss : 0,19 largeur de chasseur. DEGAGEMENT DU COULOIR verifie par assertion sur les sommets a chaque build : premier obstacle au-dessus de Y = 0,9 m a r = 11.166 m, hors reacteur (seuil 11,0 ; marge 166 mm). ECART ASSUME : le disque de rayon 11 m deborde une arene profonde de 18 m, donc aucune paroi haute ne peut exister au milieu des bords haut et bas ; les six Rim_01..06 tiennent les flancs et les angles (3,52 m de haut, devers 1,55 m vers l interieur) et deux parapets de 0,75 m — sous le seuil — ferment les deux ouvertures. Voir docs/forge/output/BRIEF-0082-report.md section 3. CONTRASTE : le decor n a AUCUNE teinte et AUCUN emissif ; tout ce qui brille appartient a la cible. Ecart R-G mesure sur la vue de dessus par masques d objets (rendu d identite a materiaux plats, sRGB brut, view transform Standard) : reacteur +55,85, sol+parois +0,49, ECART +55,36 points pour un plancher de 25 ; le build echoue sous 25. La partie emissive du reacteur est ce qu il y a de PLUS HAUT (dome ouvert au ciel) : une premiere version la coiffait d une calotte ivoire et la cible ne montrait pas un pixel de magenta en vue de dessus ; un invariant (_assert_target_uncapped) echoue desormais si la moindre face structurelle entre dans la colonne du dome. PIEGE GENERAL DECOUVERT ICI, qui concerne toutes les coques du depot : bmesh.ops.inset_region inset une REGION et non des faces, donc N faces contigues ne produisent QU UN liseré ; les 240 plaques du pont ne se voyaient nulle part au rendu alors que le contrat etait vert. Le script decoupe la liste en lots sans arete commune. Aucune animation, aucune hitbox, aucune logique : le code pose ce qui bouge depuis les deux points d ancrage. Build deterministe : trois executions byte-identiques, sha256 95d6876f8cccf1dc5e76b467731e525af54d2fbdc4ec4f2058703412359be7a8. Rendu et regarde : docs/forge/output/BRIEF-0082-planche-quatre-vues.png. Verifie sous BRIEF-0084 : reconstruite avec le kit 1.1.0, le .glb est BYTE-IDENTIQUE (sha256 inchange). C est la preuve d idempotence du correctif — ce script appelait deja bm.normal_update() de son cote."
brief_0082_planche_quatre_vues,docs/forge/output/BRIEF-0082-planche-quatre-vues.png,render,"asset-forge (Blender 4.5.11, Cycles CPU, cameras orthographiques + composition numpy)",,asset-forge (Claude),proprietary-internal,2026-08-25,docs/forge/briefs/BRIEF-0082-noyau-interieur-passerelle-reacteur.md,,"Planche de recette de core_interior.glb (BRIEF-0082), 1800 x 1240, 96 echantillons, fond spatial du jeu 070A12, view_transform Standard (AgX desaturerait les hautes lumieres et fausserait la mesure R-G dans le sens flatteur). Produite par le meme script que l asset : blender45 -b -P tools/blender/build_core_interior.py -- --plate. Quatre vues. 1/ DESSUS orthographique, la lecture du jeu, portant l ecart R-G mesure. 2/ TROIS QUARTS, le devers des parois et la profondeur de la cavite. 3/ COUPES, deux bandes empilees (plan Godot Z = 0 puis plan Godot X = 0), obtenues par clip_start sur camera orthographique — en orthographique clip_start EST le plan de coupe. 4/ DESSUS AVEC LE SPECTER-9 A L ECHELLE : cinq exemplaires du .glb REEL du chasseur (assets/imported/models/ships/specter_9.glb, 1.752 x 0.647 x 2.460 m, sept maillages joints puis clones), poses sur Entry_Point, sur la travee d entree, au ras du reacteur, au large et contre la paroi tribord. C est la vue qui prouve l echelle, et c est elle qui aurait attrape les anneaux de 30 cm de la coque du boss ; aucune maquette de substitution n est utilisee. Les legendes sont CALCULEES a partir des constantes du script et de la largeur mesuree du chasseur, jamais recopiees (deux d entre elles etaient deja fausses apres un elargissement de travee, avant d etre rendues dynamiques). La planche porte aussi la mesure de contraste : masques d objets obtenus par un second rendu a materiaux d emission plats (rouge = Reactor, vert = Floor + Rim_*, bleu = travees exclues), filter_size 0.01 pour des bords francs, images relues en sRGB brut (colorspace Non-Color). Creation originale ; aucun element de licence tierce."
brief_0083_planche_quatre_vues,docs/forge/output/BRIEF-0083-planche-quatre-vues.png,render,"asset-forge (Blender 4.5.11, Cycles)",,asset-forge (Claude),proprietary-internal,2026-08-25,docs/forge/briefs/BRIEF-0083-leviathan-iris-a-volets.md,,"Planche de recette de l iris a volets du Pale Leviathan (BRIEF-0083), six vignettes. 1 avant (Maw_Lip fermee, camera du jeu) - 2 apres (iris ferme, meme cadrage : la comparaison de silhouette, inchangee) - 3 ferme, zoom sur la gueule, six volets jointifs - 4 mi-ouvert, recul 750 mm, aucun pivot - 5 dessus ouvert, recul 1500 + glissement 600 - 6 dessus ouvert NOYAU ESCAMOTE, Specter-9 a l echelle. La lecture decisive est 5 CONTRE 6 : en 5 l iris est grand ouvert et le centre reste bouche par la masse du noyau, en 6 le puits apparait. C est ce couple qui montre que l ouverture visible depend du code et non du maillage. sha256 0af80c420e7d46a122a7cd84fec509d826dc2ed4637663cb0dd450aaa58e846b. Creation originale ; aucun element de licence tierce."
moon_flyby_scene,assets/reference/concepts/moon_flyby_scene_sheet.png,concept-art,imagegen (OpenAI/ChatGPT),,operateur (fabrice.rosito),proprietary-internal,2026-08-25,,,"Planche de scene du survol de lune (phase 2, ADR-0027) : cadrage, calotte a crateres, asteroides, impact avec gerbe. Fournie par loperateur comme cible artistique du chantier ; aucun element identifiable dune licence tierce"
shield_carrier_hull,assets/imported/models/ships/shield_carrier.glb,model3d,"asset-forge (Blender 4.5.11, script)",,asset-forge (Claude),proprietary-internal,2026-08-25,docs/forge/briefs/BRIEF-0046-shield-carrier-hull.md,,"Coque 3D du Shield Carrier (unite qui ne menace jamais le joueur : elle rend invulnerables les autres ennemis de sa bulle, et doit donc se lire comme une SOURCE et non comme un combattant). Generee par tools/blender/build_shield_carrier.py via le kit tools/blender/lib/aegis_kit.py 1.1.0 reutilise SANS modification (le script est la source ; ADR-0008 : aucun .blend versionne). Design d apres assets/reference/concepts/null_choir_enemy_families_sheet.png SEPTIEME cellule : deux coques en amande enserrant un gros projecteur central a lentille magenta, mosaique d ecailles, listels ivoire en diagonale, machinerie vert maladif dans la gouttiere. Mesures reelles relevees sur le .glb : 4788 triangles (budget 8000) 5902 sommets bbox Godot 2.2000 x 0.6494 x 1.8000 m (ecart 0.00 pourcent en X et Z sur le contrat ; hauteur 93 pourcent du plafond) pivot centre (+0.0000 -0.0047 -0.0020). C est la plus grosse coque legere du bestiaire : 2.20 m contre 1.45 (Null Maw) 1.15 (Choir Mine) 0.85 (Leech Drone) soit 131 px de large a la camera de jeu. Aucune pointe aucun fut aucun nez : l avant est une etrave large de 680 mm percee d une grille sombre creusee dans le pont, et l objet le plus saillant est un dome lumineux tourne vers le HAUT (iris a quatre rayons obtenus en re-materialisant un segment de tour sur cinq, zero triangle en plus). Les 7 materiaux PBR par facteurs (palette antagoniste Choeur Nul) repartis en AIRE VUE PAR LA CAMERA DE JEU (rasterisation avec z-buffer, occlusion comprise) puis en AIRE TOTALE : Panel 38.66 / 15.62 ; Greeble 30.46 / 50.78 ; Emissive_Engine 12.70 / 4.38 ; Trim 7.71 / 2.45 ; Hull 6.05 / 24.01 ; Glass 3.32 / 1.02 ; Marking (vert maladif) 1.11 / 1.75 pourcent. L EXCEPTION D EMISSIF du brief est tenue et concentree : 12.70 pourcent de l aire vue dont 10.48 le SEUL projecteur et 2.22 tout le reste de la coque (cible 12 a 15, reste sous 3) — le build echoue si l emissif hors projecteur depasse 3 pourcent. UV + tangentes VERIFIEES SUR LE FICHIER PRODUIT par relecture du binaire : 19/19 primitives portent TEXCOORD_0 et 19/19 TANGENT (ak.box_project_uv a 2.5 tuiles/m ; n-gons triangules avant export ; le build ECHOUE s il en manque une). 2 points d attache : Muzzle_C (0.0000 +0.1920 -0.7950) au centre de la grille d etrave — elle ne tire jamais mais EnemyController lit ce point — et Engine_C (0.0000 -0.0910 +0.8000) sur la levre de la tuyere ventrale arriere. 3 pieces mobiles : Cradle_01 (coquille babord) Cradle_02 (coquille tribord) Cradle_03 (berceau arriere) ; pivots Godot (-0.5850 +0.1400 0.0000) (+0.5850 +0.1400 0.0000) (0.0000 +0.1200 +0.5900) ; axes deduits par EnemyPose (0 0 -1) (0 0 +1) (-1 0 0). PRINCIPE : les deux amandes NE SONT PAS des coques fixes, ce sont les deux grands bras — chacune est charniere sur la ligne longitudinale x = +/-0.585 et tout son bord exterieur est pose sur le cone de pente 40 degres issu de cette ligne, si bien qu a l ouverture la coquille entiere arrive a plat d un coup (gain = hypot(debord plongee) - debord ; angle optimal = atan(plongee/debord) = 40 deg ; au-dela l enveloppe redescend). Debattement mecanique REMESURE a chaque build sur le maillage livre (BVH deux sens pas de 1 deg, contre la coque fixe et contre les voisins, SANS rayon d exclusion car rien n est encastre) : AUCUNE interpenetration jusqu a 90 deg, marge minimale 12.0 mm au repos (le jeu du joint) et 12.7 mm a 40 deg — il n y a pas de butee a respecter, le plafond du code (EnemyPose.MAX_OPEN_DEG = 85) n est jamais atteint. Angle recommande : 40 deg (open_spread 0 : au-dela de 0.05 la coquille decolle du flanc et ouvre un jour de 30 mm et plus). Croissance du diametre apparent mesuree a la perspective REELLE du jeu (camera de scenes/gameplay/graybox.tscn : 14.87 unites 70 deg sous l horizontale fov 62 1080 p) et non au cadrage serre de render-hull.py : +19.47 pourcent a 40 deg (130.55 -> 155.96 px), plancher de 10 pourcent pose par le brief franchi des 14 deg, plateau a 50 deg (+19.87) puis decroissance. Coque quasi symetrique avant/arriere : meme chiffre a 0.01 pourcent pres dans les deux orientations. LES BRAS PORTENT LA SILHOUETTE dans les deux poses, verifie a chaque build par DEUX gardes qui refusent l export : garde globale (rayon XZ coque fixe 0.9274 contre bras 1.1000 fermes et 1.2812 ouverts) et garde PAR BRAS dans son propre secteur azimutal (Cradle_01 1.100 contre 0.602 ; Cradle_02 1.100 contre 0.611 ; Cradle_03 0.909 contre 0.773 m). Les quatre extremes de la bounding box appartiennent a des pieces mobiles. Enveloppe hors-tout ouverte : environ 2.52 x 1.86 m. ECART ASSUME au brief : ce que les bras decouvrent n est pas la lentille (visible en permanence, c est la fonction de l unite) mais la gouttiere emissive et la machinerie vert maladif du joint — un bras qui recouvrirait la lentille aurait son extremite en deca de sa charniere, plongerait DANS le tambour sous le signe de rotation d EnemyPose et ne porterait aucune enveloppe, soit exactement le defaut paye par BRIEF-0042. Build deterministe (blender45 -t 1) : deux executions successives donnent sha256 d72eccd37b777e8854506fd9064f67138a92fb95539ec2465e6c5c14611ef8c7. Rendu et regarde (tools/render-hull.py + planche de poses a la perspective du jeu + aplats de silhouette compares aux cinq autres coques d ennemis). Creation originale ; aucun element de licence tierce."
